	sample	Bin	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	n_genes_called	n_genes_mapped	n_contigs	taxonomic_level	proportion_genes_retained_in_major_clades	genes_retained_index	clade_separation_score	contamination_portion	n_effective_surplus_clades	mean_hit_identity	reference_representation_score	pass.GUNC	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N90	auN	L50	L90	# N's per 100 kbp
239	bc2172_lorbin	bin_4	bacteria_odb10	58.1	50.8	7.3	8.9	33.0	124	28842	28842	0.000%	117	65.78	6.84	Neural Network (Specific Model)	11	0.869	28842	280.4344287006331	3198595	0.55	3317	None	3213	3113	117	kingdom	1.0	0.97	0.0	0.0	0.0	0.9	0.87	True	117	117	117	113	54	8	3198595	3198595	3198595	3165771	2063577	526483	117	100429	3198595	54.55	28842	16983	35135.9	37	93	0.0
240	bc2172_lorbin	bin_5	bacteria_odb10	41.1	41.1	0.0	8.9	50.0	124	23498	23498	0.000%	72	43.69	0.55	Neural Network (Specific Model)	11	0.858	23498	242.6056338028169	1618352	0.41	1917	None	1890	1838	72	kingdom	1.0	0.97	0.0	0.0	0.0	0.91	0.88	True	72	72	72	70	23	2	1618352	1618352	1618352	1599628	758492	116665	72	58762	1618352	41.28	23498	15312	26541.9	26	59	0.0
241	bc2172_lorbin	bin_6	bacteria_odb10	30.6	29.8	0.8	7.3	62.1	124	25572	25572	0.000%	132	32.25	1.05	Neural Network (Specific Model)	11	0.836	25572	287.9424101198402	3092826	0.72	3004	None	2953	2839	132	kingdom	1.0	0.96	0.0	0.0	0.0	0.86	0.83	True	132	132	132	130	47	0	3092826	3092826	3092826	3074461	1571117	0	132	46093	3092826	72.18	25572	15154	26805.9	47	108	0.0
242	bc2172_lorbin	bin_7	bacteria_odb10	5.6	5.6	0.0	12.9	81.5	124	4080003	4080003	0.000%	10	0.0	38.18	Neural Network (Specific Model)	4	0.74	4080003	186.271625816119	34748319	0.48	46715	None	30505	5546	10	kingdom	1.0	0.18	0.0	0.08	0.17	0.4	0.07	True	10	10	10	10	10	10	34748319	34748319	34748319	34748319	34748319	34748319	10	6917877	34748319	47.87	4080003	3296535	4473285.8	4	7	0.0
243	bc2172_lorbin	bin_8	bacteria_odb10	11.3	9.7	1.6	0.8	87.9	124	25849	25849	0.000%	5	6.94	0.61	Neural Network (Specific Model)	11	0.889	25849	271.92105263157896	104477	0.56	114	None	113	112	5	kingdom	1.0	0.99	0.0	0.0	0.0	0.95	0.94	True	5	5	5	5	2	0	104477	104477	104477	104477	58749	0	5	32900	104477	56.41	25849	13733	24107.9	2	4	0.0
244	bc2172_lorbin	bin_9	bacteria_odb10	23.4	23.4	0.0	5.6	71.0	124	23886	23886	0.000%	870	8.99	4.3	Neural Network (Specific Model)	4	0.709	23886	194.27149361269505	18309130	0.46	22623	None	15786	5454	636	kingdom	1.0	0.35	0.0	0.02	0.05	0.65	0.22	True	870	870	782	676	169	22	18309130	18309130	17919593	17213065	8701604	4057963	870	1265987	18309130	46.34	23886	12311	158388.5	188	611	0.0
245	bc2173_SemiBin2	SemiBin_0	bacteria_odb10	100.0	87.1	12.9	0.0	0.0	124	4424034	4424034	0.000%	3	99.98	15.0	Neural Network (Specific Model)	11	0.896	4424034	311.5781403577747	5297878	0.54	5087	None	5019	4864	3	class	0.99	0.96	0.04	0.05	0.1	0.9	0.86	True	3	3	3	3	3	3	5297878	5297878	5297878	5297878	5297878	5297878	3	4424034	5297878	54.39	4424034	520354	3769018.5	1	2	0.0
246	bc2173_SemiBin2	SemiBin_11	bacteria_odb10	16.9	16.1	0.8	1.6	81.5	124	856036	856036	0.000%	7	26.83	1.42	Neural Network (Specific Model)	11	0.888	856036	312.8888888888889	1413958	0.64	1341	None	1324	1270	7	genus	0.75	0.72	0.25	0.38	1.17	0.79	0.57	True	7	7	7	7	7	6	1413958	1413958	1413958	1413958	1413958	1375181	7	856036	1413958	64.19	856036	64416	565207.2	1	5	0.0
247	bc2173_SemiBin2	SemiBin_12	bacteria_odb10	26.6	26.6	0.0	3.2	70.2	124	222587	222587	0.000%	4	24.82	0.02	Neural Network (Specific Model)	11	0.876	222587	329.00333333333333	1011348	0.69	900	None	900	883	4	kingdom	1.0	0.98	0.0	0.0	0.0	0.96	0.94	True	4	4	4	4	4	4	1011348	1011348	1011348	1011348	1011348	1011348	4	455971	1011348	69.1	222587	132955	311530.3	2	4	0.0
248	bc2173_SemiBin2	SemiBin_13	bacteria_odb10	11.3	11.3	0.0	1.6	87.1	124	228303	228303	0.000%	4	18.22	0.04	Neural Network (Specific Model)	11	0.877	228303	310.5109489051095	870612	0.69	822	None	826	805	4	class	0.99	0.96	0.02	0.1	0.23	0.73	0.7	True	4	4	4	4	4	4	870612	870612	870612	870612	870612	870612	4	353182	870612	68.51	228303	215830	262820.7	2	3	0.0
249	bc2173_SemiBin2	SemiBin_15	bacteria_odb10	16.1	16.1	0.0	1.6	82.3	124	779146	779146	0.000%	2	29.73	0.1	Neural Network (Specific Model)	11	0.879	779146	330.4882747068677	1343733	0.7	1194	None	1196	1166	2	kingdom	1.0	0.97	0.0	0.0	0.0	0.96	0.94	True	2	2	2	2	2	2	1343733	1343733	1343733	1343733	1343733	1343733	2	779146	1343733	69.7	779146	564587	688996.2	1	2	0.0
250	bc2173_SemiBin2	SemiBin_16	bacteria_odb10	41.9	41.1	0.8	0.0	58.1	124	2707428	2707428	0.000%	3	65.81	0.13	Neural Network (Specific Model)	11	0.869	2707428	325.6206503137479	3934864	0.71	3506	None	3509	3473	3	kingdom	1.0	0.99	0.0	0.0	0.0	0.89	0.88	True	3	3	3	3	3	3	3934864	3934864	3934864	3934864	3934864	3934864	3	2707428	3934864	71.43	2707428	906811	2097981.8	1	2	0.0
251	bc2173_SemiBin2	SemiBin_2	bacteria_odb10	99.2	99.2	0.0	0.8	0.0	124	7025282	7025282	0.000%	1	100.0	0.84	Neural Network (Specific Model)	11	0.855	7025282	327.4189387755102	7025282	0.74	6125	None	6167	6026	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.93	0.91	True	1	1	1	1	1	1	7025282	7025282	7025282	7025282	7025282	7025282	1	7025282	7025282	73.74	7025282	7025282	7025282.0	1	1	0.0
252	bc2173_SemiBin2	SemiBin_21	bacteria_odb10	7.3	7.3	0.0	0.0	92.7	124	257250	257250	0.000%	3	7.53	0.01	Neural Network (Specific Model)	11	0.883	257250	318.61893203883494	445323	0.65	412	None	412	392	3	family	0.92	0.88	0.05	0.05	0.11	0.86	0.75	True	3	3	3	3	3	3	445323	445323	445323	445323	445323	445323	3	257250	445323	64.65	257250	66576	191706.8	1	3	0.0
253	bc2173_SemiBin2	SemiBin_23	bacteria_odb10	0.0	0.0	0.0	0.0	100.0	124	158719	158719	0.000%	2	7.82	0.0	Neural Network (Specific Model)	11	0.878	158719	295.89224137931035	233839	0.66	232	None	235	227	2	family	0.97	0.94	0.05	0.03	0.06	0.88	0.83	True	2	2	2	2	2	2	233839	233839	233839	233839	233839	233839	2	158719	233839	66.24	158719	75120	131863.1	1	2	0.0
254	bc2173_SemiBin2	SemiBin_24	bacteria_odb10	2.4	2.4	0.0	0.8	96.8	124	79412	79412	0.000%	5	3.13	0.01	Neural Network (Specific Model)	4	0.861	79412	567.8903225806451	305360	0.73	155	None	309	294	5	kingdom	1.0	0.95	0.0	0.0	0.0	0.84	0.79	True	5	5	5	5	4	3	305360	305360	305360	305360	280801	232212	5	82076	305360	72.76	79412	48589	68799.6	2	4	0.0
255	bc2173_SemiBin2	SemiBin_26	bacteria_odb10	46.0	46.0	0.0	0.0	54.0	124	1063064	1063064	0.000%	2	19.51	0.0	Neural Network (Specific Model)	11	0.855	1063064	327.0607329842932	1095323	0.71	955	None	952	942	2	kingdom	1.0	0.99	0.0	0.0	0.0	0.89	0.88	True	2	2	2	2	2	1	1095323	1095323	1095323	1095323	1095323	1063064	2	1063064	1095323	70.74	1063064	1063064	1032705.2	1	1	0.0
256	bc2173_SemiBin2	SemiBin_27	bacteria_odb10	8.1	8.1	0.0	5.6	86.3	124	286949	286949	0.000%	3	10.41	0.1	Neural Network (Specific Model)	11	0.855	286949	286.11456310679614	514677	0.69	515	None	506	460	3	genus	0.72	0.65	0.15	0.51	1.84	0.67	0.43	True	3	3	3	3	3	3	514677	514677	514677	514677	514677	514677	3	286949	514677	69.11	286949	56190	223290.2	1	3	0.0
257	bc2173_SemiBin2	SemiBin_29	bacteria_odb10	50.8	50.8	0.0	1.6	47.6	124	2831072	2831072	0.000%	2	64.57	11.18	Neural Network (Specific Model)	11	0.895	2831072	339.6009959539371	3649370	0.72	3213	None	3247	3134	2	order	0.94	0.9	0.01	0.02	0.05	0.81	0.73	True	2	2	2	2	2	2	3649370	3649370	3649370	3649370	3649370	3649370	2	2831072	3649370	72.32	2831072	818298	2379747.8	1	2	0.0
258	bc2173_SemiBin2	SemiBin_3	bacteria_odb10	27.4	26.6	0.8	1.6	71.0	124	324902	324902	0.000%	8	14.18	0.45	Neural Network (Specific Model)	11	0.876	324902	314.3446893787575	1072483	0.42	998	None	977	932	8	genus	0.85	0.81	0.18	0.28	0.84	0.78	0.63	True	8	8	8	8	8	5	1072483	1072483	1072483	1072483	1072483	960734	8	351283	1072483	41.59	324902	44445	242778.3	2	6	0.0
259	bc2173_SemiBin2	SemiBin_30	bacteria_odb10	69.4	69.4	0.0	1.6	29.0	124	768333	768333	0.000%	2	37.92	0.03	Neural Network (Specific Model)	11	0.891	768333	334.1490299823633	1273422	0.73	1134	None	1146	1129	2	kingdom	1.0	0.99	0.0	0.0	0.0	0.86	0.84	True	2	2	2	2	2	2	1273422	1273422	1273422	1273422	1273422	1273422	2	768333	1273422	72.65	768333	505089	663920.1	1	2	0.0
260	bc2173_SemiBin2	SemiBin_4	bacteria_odb10	97.6	97.6	0.0	1.6	0.8	124	4034469	4034469	0.000%	1	99.98	0.0	Neural Network (Specific Model)	11	0.875	4034469	325.510773480663	4034469	0.58	3620	None	3665	3621	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.97	0.96	True	1	1	1	1	1	1	4034469	4034469	4034469	4034469	4034469	4034469	1	4034469	4034469	57.83	4034469	4034469	4034469.0	1	1	0.0
261	bc2173_SemiBin2	SemiBin_8	bacteria_odb10	37.1	37.1	0.0	0.8	62.1	124	711190	711190	0.000%	4	41.79	0.64	Neural Network (Specific Model)	11	0.9	711190	302.2574377656345	1654562	0.65	1647	None	1623	1538	4	family	0.72	0.68	0.05	0.81	7.59	0.61	0.42	True	4	4	4	4	4	4	1654562	1654562	1654562	1654562	1654562	1654562	4	712696	1654562	64.58	711190	116128	628766.9	2	3	0.0
262	bc2173_SemiBin2	SemiBin_9	bacteria_odb10	50.0	50.0	0.0	3.2	46.8	124	423972	423972	0.000%	8	45.09	0.27	Neural Network (Specific Model)	11	0.878	423972	297.86790044671346	1589919	0.65	1567	None	1564	1499	8	kingdom	1.0	0.96	0.0	0.0	0.0	0.89	0.86	True	8	8	8	8	7	7	1589919	1589919	1589919	1589919	1568846	1568846	8	491863	1589919	64.72	423972	90891	328008.4	2	6	0.0
263	bc2173_lorbin	bin_0	bacteria_odb10	97.6	97.6	0.0	1.6	0.8	124	4034469	4034469	0.000%	1	99.98	0.0	Neural Network (Specific Model)	11	0.875	4034469	325.510773480663	4034469	0.58	3620	None	3665	3621	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.97	0.96	True	1	1	1	1	1	1	4034469	4034469	4034469	4034469	4034469	4034469	1	4034469	4034469	57.83	4034469	4034469	4034469.0	1	1	0.0
264	bc2173_lorbin	bin_1	bacteria_odb10	97.6	96.0	1.6	1.6	0.8	124	6297642	6297642	0.000%	1	100.0	0.11	Neural Network (Specific Model)	11	0.896	6297642	334.5338305807139	6297642	0.68	5631	None	5690	5603	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.88	0.87	True	1	1	1	1	1	1	6297642	6297642	6297642	6297642	6297642	6297642	1	6297642	6297642	67.79	6297642	6297642	6297642.0	1	1	0.0
265	bc2173_lorbin	bin_10	bacteria_odb10	62.1	62.1	0.0	8.1	29.8	124	90253	90253	0.000%	40	70.48	0.59	Gradient Boost (General Model)	11	0.888	90253	278.8062827225131	2866946	0.64	3056	None	2999	2763	40	class	0.95	0.88	0.07	0.03	0.06	0.61	0.53	True	40	40	40	40	38	18	2866946	2866946	2866946	2866946	2823437	2046414	40	268525	2866946	64.15	90253	35090	115137.1	10	31	0.0
266	bc2173_lorbin	bin_11	bacteria_odb10	98.4	91.9	6.5	0.8	0.8	124	4190485	4190485	0.000%	4	99.98	36.79	Neural Network (Specific Model)	11	0.899	4190485	338.0850626285287	6027827	0.73	5349	None	5389	5295	4	kingdom	1.0	0.98	0.0	0.0	0.0	0.82	0.8	True	4	4	4	4	4	4	6027827	6027827	6027827	6027827	6027827	6027827	4	4190485	6027827	72.61	4190485	419921	3190911.0	1	3	0.0
267	bc2173_lorbin	bin_12	bacteria_odb10	57.2	42.7	14.5	7.3	35.5	124	57846	57846	0.000%	73	58.13	11.56	Neural Network (Specific Model)	11	0.862	57846	252.14772450717936	3582558	0.55	4109	None	3951	3806	73	class	0.98	0.94	0.18	0.02	0.05	0.89	0.84	True	73	73	73	73	65	30	3582558	3582558	3582558	3582558	3417706	2112621	73	149583	3582558	54.89	57846	31909	59840.1	24	59	0.0
268	bc2173_lorbin	bin_13	bacteria_odb10	100.0	71.0	29.0	0.0	0.0	124	5255027	5255027	0.000%	3	100.0	20.57	Neural Network (Specific Model)	11	0.88	5255027	316.2810252627697	5833534	0.54	5423	None	5344	5226	3	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	3	3	3	3	3	3	5833534	5833534	5833534	5833534	5833534	5833534	3	5255027	5833534	54.46	5255027	5255027	4763474.0	1	1	0.0
269	bc2173_lorbin	bin_14	bacteria_odb10	98.4	0.8	97.6	0.8	0.8	124	5868717	5868717	0.000%	3	98.96	101.37	Neural Network (Specific Model)	11	0.905	5868717	332.62441270437887	11722087	0.66	10642	None	10679	10589	3	kingdom	1.0	0.99	0.0	0.0	0.0	0.89	0.88	True	3	3	3	3	3	3	11722087	11722087	11722087	11722087	11722087	11722087	3	5868717	11722087	65.88	5868717	5211448	5290277.5	1	2	0.0
270	bc2173_lorbin	bin_15	bacteria_odb10	67.7	66.1	1.6	3.2	29.1	124	2359176	2359176	0.000%	3	57.57	2.38	Neural Network (Specific Model)	11	0.853	2359176	322.6452229299363	3557037	0.71	3140	None	3140	3095	3	kingdom	1.0	0.99	0.0	0.0	0.0	0.89	0.88	True	3	3	3	3	3	3	3557037	3557037	3557037	3557037	3557037	3557037	3	2359176	3557037	71.13	2359176	597329	1766400.5	1	3	0.0
271	bc2173_lorbin	bin_16	bacteria_odb10	51.6	51.6	0.0	17.7	30.7	124	60053	60053	0.000%	54	57.54	1.73	Neural Network (Specific Model)	11	0.866	60053	282.7528128196386	2860965	0.65	2933	None	2916	2756	54	kingdom	1.0	0.95	0.0	0.0	0.0	0.88	0.83	True	54	54	54	54	52	20	2860965	2860965	2860965	2860965	2824976	1629663	54	168322	2860965	64.51	60053	32393	68863.7	17	44	0.0
272	bc2173_lorbin	bin_18	bacteria_odb10	46.0	44.4	1.6	8.1	45.9	124	57630	57630	0.000%	71	59.4	7.2	Neural Network (Specific Model)	11	0.863	57630	285.3954434499593	3642325	0.68	3687	None	3652	3487	71	class	0.99	0.94	0.2	0.1	0.22	0.74	0.7	True	71	71	71	71	63	27	3642325	3642325	3642325	3642325	3465587	2119761	71	163676	3642325	68.24	57630	30576	66964.5	22	57	0.0
273	bc2173_lorbin	bin_19	bacteria_odb10	42.7	41.9	0.8	18.5	38.8	124	52168	52168	0.000%	59	54.11	6.47	Gradient Boost (General Model)	11	0.852	52168	266.47581158497775	2933678	0.69	3142	None	3045	2751	59	genus	0.54	0.49	0.33	0.57	2.5	0.68	0.33	True	59	59	59	59	55	24	2933678	2933678	2933678	2933678	2849878	1650842	59	109055	2933678	68.52	52168	31699	58396.3	21	49	0.0
274	bc2173_lorbin	bin_2	bacteria_odb10	98.4	96.8	1.6	1.6	0.0	124	6274207	6274207	0.000%	1	99.99	0.18	Neural Network (Specific Model)	11	0.894	6274207	364.6429127725857	6274207	0.41	5136	None	5031	4921	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.83	0.81	True	1	1	1	1	1	1	6274207	6274207	6274207	6274207	6274207	6274207	1	6274207	6274207	40.64	6274207	6274207	6274207.0	1	1	0.0
275	bc2173_lorbin	bin_21	bacteria_odb10	37.9	37.9	0.0	4.8	57.3	124	47243	47243	0.000%	68	30.33	0.86	Neural Network (Specific Model)	11	0.817	47243	264.7508486082824	2848552	0.72	2946	None	2873	2710	68	kingdom	1.0	0.94	0.0	0.0	0.0	0.86	0.81	True	68	68	68	68	58	20	2848552	2848552	2848552	2848552	2656893	1277209	68	129822	2848552	72.03	47243	27574	50412.5	24	55	0.0
276	bc2173_lorbin	bin_23	bacteria_odb10	32.3	32.3	0.0	2.4	65.3	124	293176	293176	0.000%	2	6.51	0.0	Neural Network (Specific Model)	11	0.837	293176	284.1909090909091	335380	0.71	330	None	326	322	2	kingdom	1.0	0.99	0.0	0.0	0.0	0.9	0.89	True	2	2	2	2	2	1	335380	335380	335380	335380	335380	293176	2	293176	335380	70.55	293176	42204	261593.8	1	2	0.0
277	bc2173_lorbin	bin_24	bacteria_odb10	31.5	31.5	0.0	0.8	67.7	124	240049	240049	0.000%	1	7.55	0.0	Neural Network (Specific Model)	11	0.829	240049	266.34	240049	0.72	250	None	250	242	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.96	0.93	True	1	1	1	1	1	1	240049	240049	240049	240049	240049	240049	1	240049	240049	72.45	240049	240049	240049.0	1	1	0.0
278	bc2173_lorbin	bin_25	bacteria_odb10	39.5	36.3	3.2	4.0	56.5	124	154564	154564	0.000%	14	22.74	3.87	Neural Network (Specific Model)	11	0.818	154564	279.38533429187635	1420784	0.72	1391	None	1390	1359	14	kingdom	1.0	0.98	0.0	0.0	0.0	0.96	0.94	True	14	14	14	14	14	10	1420784	1420784	1420784	1420784	1420784	1259321	14	240664	1420784	72.36	154564	45142	145092.5	4	11	0.0
279	bc2173_lorbin	bin_28	bacteria_odb10	36.3	32.3	4.0	0.0	63.7	124	2191763	2191763	0.000%	8	48.13	11.32	Neural Network (Specific Model)	11	0.865	2191763	315.84591488039763	3518080	0.72	3219	None	3217	3167	8	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	8	8	8	8	8	8	3518080	3518080	3518080	3518080	3518080	3518080	8	2191763	3518080	71.52	2191763	227473	1455974.8	1	5	0.0
280	bc2173_lorbin	bin_29	bacteria_odb10	27.4	27.4	0.0	0.8	71.8	124	324902	324902	0.000%	6	18.39	0.15	Neural Network (Specific Model)	11	0.895	324902	352.6622296173045	1419542	0.42	1202	None	1205	1135	6	genus	0.85	0.8	0.04	0.37	1.26	0.79	0.63	True	6	6	6	6	6	5	1419542	1419542	1419542	1419542	1419542	1394106	6	350017	1419542	41.54	324902	121183	300870.5	3	5	0.0
281	bc2173_lorbin	bin_3	bacteria_odb10	99.2	99.2	0.0	0.8	0.0	124	7025282	7025282	0.000%	1	100.0	0.84	Neural Network (Specific Model)	11	0.855	7025282	327.4189387755102	7025282	0.74	6125	None	6167	6026	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.93	0.91	True	1	1	1	1	1	1	7025282	7025282	7025282	7025282	7025282	7025282	1	7025282	7025282	73.74	7025282	7025282	7025282.0	1	1	0.0
282	bc2173_lorbin	bin_30	bacteria_odb10	20.2	20.2	0.0	1.6	78.2	124	479573	479573	0.000%	1	16.24	0.03	Neural Network (Specific Model)	11	0.903	479573	348.3518072289157	479573	0.73	415	None	416	413	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.87	0.86	True	1	1	1	1	1	1	479573	479573	479573	479573	479573	479573	1	479573	479573	72.78	479573	479573	479573.0	1	1	0.0
283	bc2173_lorbin	bin_31	bacteria_odb10	14.5	14.5	0.0	3.2	82.3	124	62744	62744	0.000%	8	7.5	0.48	Neural Network (Specific Model)	11	0.815	62744	255.1379310344828	406747	0.72	435	None	422	392	8	kingdom	1.0	0.93	0.0	0.0	0.0	0.94	0.87	True	8	8	8	8	6	4	406747	406747	406747	406747	371947	291494	8	91038	406747	71.55	62744	31082	63868.9	3	6	0.0
284	bc2173_lorbin	bin_32	bacteria_odb10	17.7	17.7	0.0	2.4	79.9	124	387184	387184	0.000%	5	11.26	0.01	Neural Network (Specific Model)	11	0.819	387184	284.2014084507042	736817	0.73	710	None	696	676	5	kingdom	1.0	0.97	0.0	0.0	0.0	0.95	0.93	True	5	5	5	5	5	5	736817	736817	736817	736817	736817	736817	5	387184	736817	72.81	387184	82386	246488.1	1	4	0.0
285	bc2173_lorbin	bin_33	bacteria_odb10	33.9	23.4	10.5	4.0	62.1	124	152160	152160	0.000%	46	53.77	14.55	Neural Network (Specific Model)	11	0.829	152160	289.7425187032419	5029715	0.73	4812	None	4768	4641	46	kingdom	1.0	0.97	0.0	0.0	0.0	0.96	0.94	True	46	46	46	46	45	36	5029715	5029715	5029715	5029715	5005224	4649575	46	302782	5029715	73.35	152160	50636	158263.9	12	34	0.0
286	bc2173_lorbin	bin_34	bacteria_odb10	11.3	11.3	0.0	0.8	87.9	124	175460	175460	0.000%	2	5.57	0.0	Neural Network (Specific Model)	11	0.852	175460	266.96666666666664	280537	0.54	300	None	281	266	2	kingdom	1.0	0.95	0.0	0.0	0.0	0.89	0.84	True	2	2	2	2	2	2	280537	280537	280537	280537	280537	280537	2	175460	280537	54.07	175460	105077	149097.6	1	2	0.0
287	bc2173_lorbin	bin_35	bacteria_odb10	12.9	12.9	0.0	1.6	85.5	124	202158	202158	0.000%	6	14.78	0.05	Neural Network (Specific Model)	11	0.874	202158	277.67657992565057	765607	0.54	807	None	778	756	6	genus	0.97	0.95	0.15	0.04	0.07	0.9	0.85	True	6	6	6	6	6	6	765607	765607	765607	765607	765607	765607	6	280952	765607	53.72	202158	62459	183287.8	2	5	0.0
288	bc2173_lorbin	bin_36	bacteria_odb10	14.5	14.5	0.0	0.8	84.7	124	96381	96381	0.000%	9	9.43	0.0	Neural Network (Specific Model)	11	0.844	96381	298.81973434535104	558406	0.71	527	None	528	516	9	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	9	9	9	9	8	5	558406	558406	558406	558406	534916	445143	9	107369	558406	71.48	96381	29893	78880.5	3	7	0.0
289	bc2173_lorbin	bin_37	bacteria_odb10	12.1	12.1	0.0	1.6	86.3	124	299379	299379	0.000%	7	24.44	1.5	Neural Network (Specific Model)	11	0.886	299379	320.7548278757347	1290510	0.72	1191	None	1198	1119	7	family	0.89	0.83	0.01	0.03	0.05	0.84	0.7	True	7	7	7	7	7	7	1290510	1290510	1290510	1290510	1290510	1290510	7	449295	1290510	72.42	299379	70573	280361.7	2	6	0.0
290	bc2173_lorbin	bin_38	bacteria_odb10	9.7	9.7	0.0	0.8	89.5	124	88916	88916	0.000%	7	8.87	0.01	Neural Network (Specific Model)	11	0.84	88916	277.686679174484	526641	0.53	533	None	504	491	7	genus	0.86	0.84	0.18	0.09	0.2	0.89	0.74	True	7	7	7	7	7	6	526641	526641	526641	526641	526641	488576	7	126175	526641	53.02	88916	56396	84890.4	3	6	0.0
291	bc2173_lorbin	bin_39	bacteria_odb10	8.9	8.9	0.0	0.0	91.1	124	55969	55969	0.000%	3	4.41	0.01	Neural Network (Specific Model)	11	0.825	55969	284.8709677419355	160073	0.75	155	None	156	151	3	kingdom	1.0	0.97	0.0	0.0	0.0	0.97	0.94	True	3	3	3	3	3	2	160073	160073	160073	160073	160073	115696	3	59727	160073	74.52	55969	44377	54157.6	2	3	0.0
292	bc2173_lorbin	bin_4	bacteria_odb10	98.4	97.6	0.8	0.8	0.8	124	1492389	1492389	0.000%	5	99.93	0.17	Neural Network (Specific Model)	11	0.9	1492389	309.0481677805946	4460428	0.54	4339	None	4281	4130	5	class	0.98	0.94	0.03	0.03	0.05	0.9	0.85	True	5	5	5	5	5	5	4460428	4460428	4460428	4460428	4460428	4460428	5	1531748	4460428	54.29	1492389	406973	1240823.9	2	4	0.0
293	bc2173_lorbin	bin_40	bacteria_odb10	6.4	5.6	0.8	2.4	91.2	124	81257	81257	0.000%	8	10.57	0.13	Neural Network (Specific Model)	11	0.89	81257	287.4758064516129	597755	0.56	620	None	598	585	8	kingdom	1.0	0.98	0.0	0.0	0.0	0.91	0.89	True	8	8	8	8	8	6	597755	597755	597755	597755	597755	522453	8	143169	597755	55.9	81257	39066	89531.8	3	7	0.0
294	bc2173_lorbin	bin_41	bacteria_odb10	6.5	6.5	0.0	2.4	91.1	124	372002	372002	0.000%	3	13.83	0.2	Neural Network (Specific Model)	11	0.876	372002	316.4345718901454	668729	0.72	619	None	629	578	3	order	0.92	0.85	0.04	0.04	0.09	0.8	0.68	True	3	3	3	3	3	2	668729	668729	668729	668729	668729	636223	3	372002	668729	71.71	372002	264221	312914.3	1	2	0.0
295	bc2173_lorbin	bin_42	bacteria_odb10	12.9	12.9	0.0	0.8	86.3	124	50213	50213	0.000%	19	17.38	0.51	Neural Network (Specific Model)	11	0.876	50213	308.43804755944933	841696	0.73	799	None	813	770	19	family	0.86	0.82	0.19	0.04	0.08	0.84	0.69	True	19	19	19	19	16	6	841696	841696	841696	841696	779411	449849	19	140282	841696	72.52	50213	26288	61355.1	6	16	0.0
296	bc2173_lorbin	bin_43	bacteria_odb10	5.6	5.6	0.0	0.0	94.4	124	280952	280952	0.000%	3	7.29	0.2	Neural Network (Specific Model)	11	0.875	280952	267.8888888888889	394553	0.54	432	None	417	403	3	genus	0.97	0.94	0.05	0.06	0.14	0.89	0.84	True	3	3	3	3	3	3	394553	394553	394553	394553	394553	394553	3	280952	394553	54.01	280952	51142	216575.9	1	3	0.0
297	bc2173_lorbin	bin_45	bacteria_odb10	7.3	7.3	0.0	2.4	90.3	124	120967	120967	0.000%	6	11.48	0.01	Neural Network (Specific Model)	11	0.87	120967	276.4975845410628	589393	0.55	621	None	596	582	6	kingdom	1.0	0.98	0.0	0.0	0.0	0.91	0.88	True	6	6	6	6	6	4	589393	589393	589393	589393	589393	515315	6	220420	589393	55.32	120967	37398	141460.2	2	5	0.0
298	bc2173_lorbin	bin_46	bacteria_odb10	4.8	4.8	0.0	6.5	88.7	124	108861	108861	0.000%	22	21.77	1.9	Neural Network (Specific Model)	11	0.833	108861	282.9171038824764	1935499	0.74	1906	None	1884	1819	22	kingdom	1.0	0.97	0.0	0.0	0.0	0.96	0.92	True	22	22	22	22	21	12	1935499	1935499	1935499	1935499	1911226	1551285	22	377993	1935499	73.71	108861	36289	158558.9	5	17	0.0
299	bc2173_lorbin	bin_47	bacteria_odb10	8.1	8.1	0.0	0.8	91.1	124	165325	165325	0.000%	1	6.61	0.01	Neural Network (Specific Model)	11	0.843	165325	272.6432748538012	165325	0.55	171	None	164	156	1	kingdom	1.0	0.95	0.0	0.0	0.0	0.89	0.85	True	1	1	1	1	1	1	165325	165325	165325	165325	165325	165325	1	165325	165325	54.78	165325	165325	165325.0	1	1	0.0
