	sample	Bin	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	n_genes_called	n_genes_mapped	n_contigs	taxonomic_level	proportion_genes_retained_in_major_clades	genes_retained_index	clade_separation_score	contamination_portion	n_effective_surplus_clades	mean_hit_identity	reference_representation_score	pass.GUNC	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N90	auN	L50	L90	# N's per 100 kbp
239	bc2165_lorbin	bin_16	bacteria_odb10	46.7	41.1	5.6	9.7	43.6	124	57237	57237	0.000%	32	31.36	1.87	Neural Network (Specific Model)	11	0.861	57237	276.4516313680595	1676008	0.66	1747	None	1729	1692	32	genus	0.94	0.92	0.26	0.03	0.05	0.91	0.83	True	32	32	32	32	30	14	1676008	1676008	1676008	1676008	1629003	1008130	32	112639	1676008	65.89	57237	34239	61323.4	11	27	0.0
240	bc2165_lorbin	bin_18	bacteria_odb10	41.1	38.7	2.4	4.8	54.1	124	76167	76167	0.000%	31	34.57	6.09	Neural Network (Specific Model)	11	0.86	76167	243.47968490878932	2036477	0.64	2412	None	2364	2268	31	order	0.98	0.94	0.11	0.03	0.06	0.91	0.86	True	31	31	31	31	31	20	2036477	2036477	2036477	2036477	2036477	1630387	31	140153	2036477	63.95	76167	39100	81225.8	10	25	0.0
241	bc2165_lorbin	bin_2	bacteria_odb10	100.0	98.4	1.6	0.0	0.0	124	8230273	8230273	0.000%	1	100.0	0.02	Neural Network (Specific Model)	11	0.887	8230273	351.5720057720057	8230273	0.73	6930	None	6938	6900	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.94	0.94	True	1	1	1	1	1	1	8230273	8230273	8230273	8230273	8230273	8230273	1	8230273	8230273	72.57	8230273	8230273	8230273.0	1	1	0.0
242	bc2165_lorbin	bin_24	bacteria_odb10	9.7	9.7	0.0	6.5	83.8	124	42098	42098	0.000%	27	18.24	0.38	Neural Network (Specific Model)	11	0.871	42098	264.0412111017662	1075016	0.64	1189	None	1156	1051	27	family	0.79	0.71	0.15	0.82	9.52	0.61	0.44	True	27	27	27	27	24	5	1075016	1075016	1075016	1075016	1025068	324174	27	77913	1075016	64.1	42098	29680	45484.8	10	22	0.0
243	bc2165_lorbin	bin_3	bacteria_odb10	100.0	100.0	0.0	0.0	0.0	124	4615726	4615726	0.000%	1	100.0	0.18	Neural Network (Specific Model)	11	0.891	4615726	334.97607421875	4615726	0.66	4096	None	4108	4035	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.93	0.91	True	1	1	1	1	1	1	4615726	4615726	4615726	4615726	4615726	4615726	1	4615726	4615726	66.32	4615726	4615726	4615726.0	1	1	0.0
244	bc2165_lorbin	bin_4	bacteria_odb10	98.4	96.8	1.6	1.6	0.0	124	6381032	6381032	0.000%	1	100.0	0.35	Neural Network (Specific Model)	11	0.894	6381032	362.3434170471842	6381032	0.41	5256	None	5150	5005	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.82	0.8	True	1	1	1	1	1	1	6381032	6381032	6381032	6381032	6381032	6381032	1	6381032	6381032	40.65	6381032	6381032	6381032.0	1	1	0.0
245	bc2165_lorbin	bin_5	bacteria_odb10	100.0	96.8	3.2	0.0	0.0	124	3737021	3737021	0.000%	2	100.0	0.83	Neural Network (Specific Model)	11	0.875	3737021	341.9308724832215	6976344	0.73	5960	None	5988	5952	2	kingdom	1.0	0.99	0.0	0.0	0.0	0.97	0.96	True	2	2	2	2	2	2	6976344	6976344	6976344	6976344	6976344	6976344	2	3737021	6976344	73.45	3737021	3239323	3505925.1	1	2	0.0
246	bc2165_lorbin	bin_6	bacteria_odb10	99.2	99.2	0.0	0.8	0.0	124	3802813	3802813	0.000%	1	76.35	0.0	Neural Network (Specific Model)	11	0.882	3802813	310.3078202995008	3802813	0.62	3606	None	3599	3530	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.83	0.81	True	1	1	1	1	1	1	3802813	3802813	3802813	3802813	3802813	3802813	1	3802813	3802813	61.93	3802813	3802813	3802813.0	1	1	0.0
247	bc2165_lorbin	bin_7	bacteria_odb10	100.0	99.2	0.8	0.0	0.0	124	2802445	2802445	0.000%	2	99.98	0.0	Neural Network (Specific Model)	11	0.883	2802445	314.00935412026723	4782608	0.59	4490	None	4512	4424	2	genus	0.97	0.95	0.05	0.08	0.17	0.92	0.88	True	2	2	2	2	2	2	4782608	4782608	4782608	4782608	4782608	4782608	2	2802445	4782608	59.07	2802445	1980163	2461992.2	1	2	0.0
248	bc2165_lorbin	bin_8	bacteria_odb10	87.1	87.1	0.0	7.3	5.6	124	359121	359121	0.000%	12	91.59	0.88	Gradient Boost (General Model)	11	0.904	359121	295.9611197511664	3148287	0.63	3215	None	3222	3104	12	order	0.98	0.94	0.09	0.03	0.06	0.79	0.75	True	12	12	12	12	12	12	3148287	3148287	3148287	3148287	3148287	3148287	12	582402	3148287	63.36	359121	162621	350731.7	4	9	0.0
249	bc2165_lorbin	bin_9	bacteria_odb10	57.3	56.5	0.8	16.9	25.8	124	96070	96070	0.000%	73	81.99	0.19	Neural Network (Specific Model)	11	0.832	96070	277.33703366697	5484606	0.71	5495	None	5494	5284	73	kingdom	1.0	0.96	0.0	0.0	0.0	0.96	0.92	True	73	73	73	73	66	44	5484606	5484606	5484606	5484606	5333621	4508314	73	218416	5484606	71.5	96070	38621	108029.7	19	54	0.0
250	bc2166_SemiBin2	SemiBin_0	bacteria_odb10	100.0	99.2	0.8	0.0	0.0	124	4772875	4772875	0.000%	1	100.0	0.21	Neural Network (Specific Model)	11	0.882	4772875	322.3160550458716	4772875	0.54	4360	None	4294	4217	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	4772875	4772875	4772875	4772875	4772875	4772875	1	4772875	4772875	54.41	4772875	4772875	4772875.0	1	1	0.0
251	bc2166_SemiBin2	SemiBin_1	bacteria_odb10	99.2	97.6	1.6	0.0	0.8	124	5332963	5332963	0.000%	1	100.0	0.68	Neural Network (Specific Model)	11	0.906	5332963	332.28600865444054	5332963	0.6	4853	None	4832	4744	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.79	0.78	True	1	1	1	1	1	1	5332963	5332963	5332963	5332963	5332963	5332963	1	5332963	5332963	59.89	5332963	5332963	5332963.0	1	1	0.0
252	bc2166_SemiBin2	SemiBin_10	bacteria_odb10	0.0	0.0	0.0	1.6	98.4	124	978723	978723	0.000%	6	10.74	9.58	Neural Network (Specific Model)	4	0.712	978723	186.18853974122	3727802	0.44	4869	None	2933	517	6	kingdom	1.0	0.18	0.0	0.06	0.12	0.41	0.07	True	6	6	6	6	6	6	3727802	3727802	3727802	3727802	3727802	3727802	6	1399433	3727802	44.16	978723	348422	914409.6	2	5	0.0
253	bc2166_SemiBin2	SemiBin_11	bacteria_odb10	35.5	35.5	0.0	1.6	62.9	124	802314	802314	0.000%	1	13.61	0.02	Neural Network (Specific Model)	11	0.859	802314	306.4773936170213	802314	0.72	752	None	753	740	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.86	0.85	True	1	1	1	1	1	1	802314	802314	802314	802314	802314	802314	1	802314	802314	72.1	802314	802314	802314.0	1	1	0.0
254	bc2166_SemiBin2	SemiBin_12	bacteria_odb10	0.0	0.0	0.0	0.8	99.2	124	313151	313151	0.000%	2	5.42	0.08	Neural Network (Specific Model)	11	0.871	313151	379.7551724137931	378829	0.71	290	None	292	282	2	kingdom	1.0	0.97	0.0	0.0	0.0	0.86	0.83	True	2	2	2	2	2	2	378829	378829	378829	378829	378829	378829	2	313151	378829	71.15	313151	65678	270246.3	1	2	0.0
255	bc2166_SemiBin2	SemiBin_14	bacteria_odb10	97.6	96.0	1.6	2.4	0.0	124	4102514	4102514	0.000%	3	100.0	1.19	Neural Network (Specific Model)	11	0.835	4102514	273.3620296465222	5163206	0.38	5262	None	5203	5026	3	kingdom	1.0	0.97	0.0	0.0	0.0	0.93	0.9	True	3	3	3	3	3	3	5163206	5163206	5163206	5163206	5163206	5163206	3	4102514	5163206	38.31	4102514	617444	3371611.9	1	2	0.0
256	bc2166_SemiBin2	SemiBin_18	bacteria_odb10	18.5	18.5	0.0	4.8	76.7	124	272940	272940	0.000%	2	10.28	0.0	Neural Network (Specific Model)	11	0.861	272940	279.8981481481481	420515	0.64	432	None	424	414	2	kingdom	1.0	0.98	0.0	0.0	0.0	0.96	0.94	True	2	2	2	2	2	2	420515	420515	420515	420515	420515	420515	2	272940	420515	64.27	272940	147575	228944.6	1	2	0.0
257	bc2166_SemiBin2	SemiBin_19	bacteria_odb10	8.9	8.9	0.0	0.8	90.3	124	892508	892508	0.000%	1	11.06	0.0	Neural Network (Specific Model)	11	0.852	892508	313.0419235511714	892508	0.73	811	None	815	798	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.97	0.95	True	1	1	1	1	1	1	892508	892508	892508	892508	892508	892508	1	892508	892508	73.43	892508	892508	892508.0	1	1	0.0
258	bc2166_SemiBin2	SemiBin_21	bacteria_odb10	30.6	30.6	0.0	0.8	68.6	124	1083999	1083999	0.000%	1	33.45	0.08	Neural Network (Specific Model)	11	0.894	1083999	285.22995594713655	1083999	0.62	1135	None	1126	1049	1	kingdom	1.0	0.93	0.0	0.0	0.0	0.77	0.72	True	1	1	1	1	1	1	1083999	1083999	1083999	1083999	1083999	1083999	1	1083999	1083999	61.95	1083999	1083999	1083999.0	1	1	0.0
259	bc2166_SemiBin2	SemiBin_3	bacteria_odb10	4.8	4.8	0.0	11.3	83.9	124	1695486	1695486	0.000%	25	0.99	5.24	Neural Network (Specific Model)	4	0.724	1695486	187.8086319826663	30514621	0.45	40153	None	24521	4430	25	kingdom	1.0	0.18	0.0	0.07	0.14	0.4	0.07	True	25	25	25	25	25	25	30514621	30514621	30514621	30514621	30514621	30514621	25	3008320	30514621	44.88	1695486	714903	1706586.1	7	18	0.0
260	bc2166_SemiBin2	SemiBin_5	bacteria_odb10	22.6	22.6	0.0	4.8	72.6	124	308909	308909	0.000%	5	28.39	0.35	Neural Network (Specific Model)	11	0.893	308909	290.268115942029	1207580	0.64	1242	None	1205	1127	5	phylum	0.98	0.92	0.03	0.05	0.11	0.6	0.55	True	5	5	5	5	5	5	1207580	1207580	1207580	1207580	1207580	1207580	5	542842	1207580	64.19	308909	85839	368180.3	2	4	0.0
261	bc2166_SemiBin2	SemiBin_6	bacteria_odb10	16.9	16.9	0.0	0.8	82.3	124	519103	519103	0.000%	1	7.37	0.0	Neural Network (Specific Model)	11	0.861	519103	312.9748427672956	519103	0.72	477	None	475	472	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.95	0.95	True	1	1	1	1	1	1	519103	519103	519103	519103	519103	519103	1	519103	519103	72.01	519103	519103	519103.0	1	1	0.0
262	bc2166_SemiBin2	SemiBin_7	bacteria_odb10	3.2	3.2	0.0	3.2	93.6	124	156543	156543	0.000%	3	9.75	0.01	Neural Network (Specific Model)	11	0.863	156543	304.8056768558952	483576	0.68	458	None	461	433	3	order	0.93	0.87	0.04	0.04	0.08	0.77	0.68	True	3	3	3	3	3	3	483576	483576	483576	483576	483576	483576	3	201203	483576	68.41	156543	125830	167133.1	2	3	0.0
263	bc2166_SemiBin2	SemiBin_9	bacteria_odb10	97.6	83.9	13.7	2.4	0.0	124	4144266	4144266	0.000%	4	100.0	12.46	Neural Network (Specific Model)	11	0.895	4144266	336.6021187484602	4571936	0.65	4059	None	4059	3937	4	kingdom	1.0	0.97	0.0	0.0	0.0	0.89	0.86	True	4	4	4	4	4	3	4571936	4571936	4571936	4571936	4571936	4546013	4	4144266	4571936	64.55	4144266	4144266	3781742.1	1	1	0.0
264	bc2166_lorbin	bin_0	bacteria_odb10	100.0	100.0	0.0	0.0	0.0	124	2845076	2845076	0.000%	1	99.95	0.34	Neural Network (Specific Model)	11	0.879	2845076	299.39512370025096	2845076	0.33	2789	None	2806	2755	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.92	0.9	True	1	1	1	1	1	1	2845076	2845076	2845076	2845076	2845076	2845076	1	2845076	2845076	32.62	2845076	2845076	2845076.0	1	1	0.0
265	bc2166_lorbin	bin_1	bacteria_odb10	100.0	99.2	0.8	0.0	0.0	124	4772875	4772875	0.000%	1	100.0	0.21	Neural Network (Specific Model)	11	0.882	4772875	322.3160550458716	4772875	0.54	4360	None	4294	4217	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	4772875	4772875	4772875	4772875	4772875	4772875	1	4772875	4772875	54.41	4772875	4772875	4772875.0	1	1	0.0
266	bc2166_lorbin	bin_10	bacteria_odb10	73.4	73.4	0.0	5.6	21.0	124	155797	155797	0.000%	38	59.36	4.31	Neural Network (Specific Model)	11	0.835	155797	295.8509516166017	4622665	0.72	4361	None	4322	4158	38	kingdom	1.0	0.96	0.0	0.0	0.0	0.86	0.83	True	38	38	38	38	37	32	4622665	4622665	4622665	4622665	4601534	4420393	38	288554	4622665	72.24	155797	71135	161244.4	11	28	0.0
267	bc2166_lorbin	bin_11	bacteria_odb10	98.4	0.0	98.4	0.8	0.8	124	10953680	10953680	0.000%	6	93.02	103.93	Neural Network (Specific Model)	11	0.899	10953680	338.28848574602	15219411	0.73	13505	None	13627	13240	6	kingdom	1.0	0.97	0.0	0.0	0.0	0.82	0.8	True	6	6	6	6	6	6	15219411	15219411	15219411	15219411	15219411	15219411	6	10953680	15219411	72.51	10953680	716580	8153075.3	1	4	0.0
268	bc2166_lorbin	bin_12	bacteria_odb10	54.0	53.2	0.8	6.5	39.5	124	88667	88667	0.000%	46	67.54	0.45	Neural Network (Specific Model)	11	0.87	88667	256.8075904677846	2994089	0.64	3399	None	3379	3278	46	kingdom	1.0	0.97	0.0	0.0	0.0	0.95	0.92	True	46	46	46	46	41	23	2994089	2994089	2994089	2994089	2887262	2196027	46	237439	2994089	64.42	88667	36240	93259.8	13	35	0.0
269	bc2166_lorbin	bin_13	bacteria_odb10	58.1	58.1	0.0	2.4	39.5	124	1076754	1076754	0.000%	1	38.12	0.1	Neural Network (Specific Model)	11	0.909	1076754	336.71855670103093	1076754	0.65	970	None	971	967	1	kingdom	1.0	1.0	0.0	0.0	0.0	0.92	0.92	True	1	1	1	1	1	1	1076754	1076754	1076754	1076754	1076754	1076754	1	1076754	1076754	64.5	1076754	1076754	1076754.0	1	1	0.0
270	bc2166_lorbin	bin_15	bacteria_odb10	37.9	34.7	3.2	0.8	61.3	124	718968	718968	0.000%	2	19.02	4.3	Neural Network (Specific Model)	11	0.884	718968	329.8372093023256	817545	0.72	731	None	735	719	2	family	0.91	0.89	0.02	0.02	0.05	0.86	0.77	True	2	2	2	2	2	2	817545	817545	817545	817545	817545	817545	2	718968	817545	72.24	718968	98577	644163.2	1	2	0.0
271	bc2166_lorbin	bin_17	bacteria_odb10	33.9	33.9	0.0	2.4	63.7	124	71730	71730	0.000%	25	15.31	0.52	Neural Network (Specific Model)	11	0.841	71730	294.4464710547185	1320639	0.71	1261	None	1243	1193	25	kingdom	1.0	0.96	0.0	0.0	0.0	0.89	0.86	True	25	25	25	24	22	10	1320639	1320639	1320639	1310895	1269831	857415	25	183582	1320639	70.58	71730	28617	76593.3	7	20	0.0
272	bc2166_lorbin	bin_18	bacteria_odb10	41.9	38.7	3.2	7.3	50.8	124	99629	99629	0.000%	34	34.97	0.74	Neural Network (Specific Model)	11	0.841	99629	292.66976180863946	2576498	0.72	2477	None	2425	2340	34	kingdom	1.0	0.96	0.0	0.0	0.0	0.89	0.86	True	34	34	34	34	31	21	2576498	2576498	2576498	2576498	2518667	2152053	34	190967	2576498	71.68	99629	35100	102319.0	10	26	0.0
273	bc2166_lorbin	bin_19	bacteria_odb10	35.5	33.9	1.6	1.6	62.9	124	50385	50385	0.000%	8	10.86	1.32	Neural Network (Specific Model)	11	0.808	50385	263.721198156682	423307	0.72	434	None	432	418	8	kingdom	1.0	0.97	0.0	0.0	0.0	0.96	0.93	True	8	8	8	8	8	3	423307	423307	423307	423307	423307	237587	8	93898	423307	72.13	50385	33027	64024.0	3	7	0.0
274	bc2166_lorbin	bin_2	bacteria_odb10	99.2	97.6	1.6	0.0	0.8	124	5332963	5332963	0.000%	1	100.0	0.68	Neural Network (Specific Model)	11	0.906	5332963	332.28600865444054	5332963	0.6	4853	None	4832	4744	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.79	0.78	True	1	1	1	1	1	1	5332963	5332963	5332963	5332963	5332963	5332963	1	5332963	5332963	59.89	5332963	5332963	5332963.0	1	1	0.0
275	bc2166_lorbin	bin_20	bacteria_odb10	33.1	33.1	0.0	11.3	55.6	124	48738	48738	0.000%	47	54.3	0.15	Gradient Boost (General Model)	11	0.884	48738	277.77883031301485	2277132	0.64	2428	None	2374	2183	47	phylum	0.99	0.91	0.07	0.04	0.08	0.6	0.55	True	47	47	47	47	45	14	2277132	2277132	2277132	2277132	2235896	1007601	47	120299	2277132	64.23	48738	31803	56510.2	17	39	0.0
276	bc2166_lorbin	bin_21	bacteria_odb10	33.1	33.1	0.0	2.4	64.5	124	784777	784777	0.000%	4	23.55	0.08	Neural Network (Specific Model)	11	0.912	784777	334.2917525773196	1065205	0.73	970	None	977	965	4	kingdom	1.0	0.99	0.0	0.0	0.0	0.84	0.83	True	4	4	4	4	4	3	1065205	1065205	1065205	1065205	1065205	1015428	4	784777	1065205	72.77	784777	175053	612170.8	1	2	0.0
277	bc2166_lorbin	bin_22	bacteria_odb10	22.6	22.6	0.0	0.0	77.4	124	81608	81608	0.000%	1	32.69	0.01	Gradient Boost (General Model)	11	0.879	81608	292.0365853658537	81608	0.72	82	None	82	81	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.9	0.89	True	1	1	1	1	1	1	81608	81608	81608	81608	81608	81608	1	81608	81608	71.53	81608	81608	81608.0	1	1	0.0
278	bc2166_lorbin	bin_23	bacteria_odb10	27.4	23.4	4.0	6.5	66.1	124	65502	65502	0.000%	96	51.86	3.3	Neural Network (Specific Model)	11	0.842	65502	294.2366026289181	5163000	0.73	4945	None	4841	4691	96	kingdom	1.0	0.97	0.0	0.0	0.0	0.92	0.89	True	96	96	96	94	75	42	5163000	5163000	5163000	5146549	4813720	3600965	96	204717	5163000	73.05	65502	30124	81599.5	25	69	0.0
279	bc2166_lorbin	bin_24	bacteria_odb10	27.4	27.4	0.0	8.1	64.5	124	69170	69170	0.000%	26	21.31	2.86	Neural Network (Specific Model)	11	0.825	69170	281.4589086127548	1550486	0.73	1521	None	1505	1472	26	kingdom	1.0	0.98	0.0	0.0	0.0	0.96	0.93	True	26	26	26	26	24	14	1550486	1550486	1550486	1550486	1508614	1152945	26	219347	1550486	73.0	69170	31374	86060.3	8	20	0.0
280	bc2166_lorbin	bin_25	bacteria_odb10	28.2	27.4	0.8	8.1	63.7	124	75276	75276	0.000%	90	56.48	10.07	Neural Network (Specific Model)	11	0.823	75276	277.2579558217896	5378382	0.74	5342	None	5246	5048	90	kingdom	1.0	0.96	0.0	0.0	0.0	0.95	0.92	True	90	90	90	90	81	39	5378382	5378382	5378382	5378382	5192293	3683767	90	184419	5378382	73.78	75276	30847	84302.9	24	69	0.0
281	bc2166_lorbin	bin_27	bacteria_odb10	32.3	31.5	0.8	1.6	66.1	124	60648	60648	0.000%	7	12.23	0.65	Neural Network (Specific Model)	11	0.894	60648	308.7584415584416	397953	0.65	385	None	380	365	7	kingdom	1.0	0.96	0.0	0.0	0.0	0.92	0.88	True	7	7	7	7	7	4	397953	397953	397953	397953	397953	300446	7	101733	397953	64.83	60648	33172	68147.6	3	6	0.0
282	bc2166_lorbin	bin_29	bacteria_odb10	16.9	16.9	0.0	4.0	79.1	124	44463	44463	0.000%	22	14.87	0.0	Neural Network (Specific Model)	11	0.821	44463	263.39506172839504	930200	0.75	972	None	915	868	22	kingdom	1.0	0.95	0.0	0.0	0.0	0.93	0.89	True	22	22	22	22	20	4	930200	930200	930200	930200	890756	292776	22	91133	930200	74.89	44463	27708	49689.9	8	18	0.0
283	bc2166_lorbin	bin_3	bacteria_odb10	100.0	100.0	0.0	0.0	0.0	124	6678054	6678054	0.000%	1	100.0	0.15	Neural Network (Specific Model)	11	0.85	6678054	327.840027700831	6678054	0.46	5776	None	5819	5656	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.92	0.9	True	1	1	1	1	1	1	6678054	6678054	6678054	6678054	6678054	6678054	1	6678054	6678054	45.8	6678054	6678054	6678054.0	1	1	0.0
284	bc2166_lorbin	bin_30	bacteria_odb10	8.1	8.1	0.0	14.5	77.4	124	151639	151639	0.000%	242	0.25	26.7	Neural Network (Specific Model)	4	0.788	151639	187.0210348830781	25328157	0.49	36178	None	24133	3882	238	kingdom	1.0	0.16	0.0	0.08	0.18	0.4	0.06	True	242	242	242	241	226	174	25328157	25328157	25328157	25319628	24992634	22995093	242	529897	25328157	49.37	151639	51521	178323.6	56	171	0.0
285	bc2166_lorbin	bin_31	bacteria_odb10	16.1	16.1	0.0	2.4	81.5	124	192328	192328	0.000%	5	6.68	0.01	Neural Network (Specific Model)	11	0.868	192328	294.9447852760736	331525	0.65	326	None	325	317	5	kingdom	1.0	0.98	0.0	0.0	0.0	0.9	0.88	True	5	5	5	5	4	2	331525	331525	331525	331525	310102	258431	5	192328	331525	65.46	192328	25477	130167.6	1	4	0.0
286	bc2166_lorbin	bin_32	bacteria_odb10	13.7	13.7	0.0	0.8	85.5	124	83545	83545	0.000%	15	14.22	0.32	Neural Network (Specific Model)	11	0.902	83545	318.01178010471205	806302	0.71	764	None	770	702	15	family	0.77	0.71	0.16	0.1	0.21	0.82	0.58	True	15	15	15	15	12	5	806302	806302	806302	806302	743053	526878	15	221047	806302	71.29	83545	25101	102338.6	3	12	0.0
287	bc2166_lorbin	bin_33	bacteria_odb10	5.6	4.8	0.8	3.2	91.2	124	54380	54380	0.000%	7	6.78	0.9	Neural Network (Specific Model)	11	0.853	54380	300.990990990991	351144	0.61	333	None	320	300	7	genus	0.74	0.69	0.17	0.09	0.19	0.89	0.62	True	7	7	7	7	7	3	351144	351144	351144	351144	351144	188927	7	74354	351144	61.41	54380	36371	53302.2	3	7	0.0
288	bc2166_lorbin	bin_34	bacteria_odb10	10.5	10.5	0.0	1.6	87.9	124	82644	82644	0.000%	1	5.14	0.0	Neural Network (Specific Model)	11	0.897	82644	329.7333333333333	82644	0.73	75	None	75	75	1	kingdom	1.0	1.0	0.0	0.0	0.0	0.88	0.88	True	1	1	1	1	1	1	82644	82644	82644	82644	82644	82644	1	82644	82644	73.14	82644	82644	82644.0	1	1	0.0
289	bc2166_lorbin	bin_35	bacteria_odb10	12.1	12.1	0.0	1.6	86.3	124	87386	87386	0.000%	1	3.38	0.0	Neural Network (Specific Model)	11	0.861	87386	282.2134831460674	87386	0.65	89	None	89	87	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.93	0.91	True	1	1	1	1	1	1	87386	87386	87386	87386	87386	87386	1	87386	87386	65.36	87386	87386	87386.0	1	1	0.0
290	bc2166_lorbin	bin_36	bacteria_odb10	8.9	8.9	0.0	0.8	90.3	124	427321	427321	0.000%	2	13.02	0.01	Neural Network (Specific Model)	11	0.898	427321	329.2331081081081	650120	0.65	592	None	589	582	2	kingdom	1.0	0.99	0.0	0.0	0.0	0.88	0.87	True	2	2	2	2	2	2	650120	650120	650120	650120	650120	650120	2	427321	650120	64.94	427321	222799	357230.4	1	2	0.0
291	bc2166_lorbin	bin_37	bacteria_odb10	4.8	4.8	0.0	0.8	94.4	124	358741	358741	0.000%	1	12.57	0.0	Neural Network (Specific Model)	11	0.896	358741	338.58675078864354	358741	0.73	317	None	317	313	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.86	0.85	True	1	1	1	1	1	1	358741	358741	358741	358741	358741	358741	1	358741	358741	72.64	358741	358741	358741.0	1	1	0.0
292	bc2166_lorbin	bin_4	bacteria_odb10	97.6	97.6	0.0	2.4	0.0	124	4132946	4132946	0.000%	1	100.0	1.06	Neural Network (Specific Model)	11	0.897	4132946	338.3714129543592	4132946	0.64	3659	None	3652	3581	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	4132946	4132946	4132946	4132946	4132946	4132946	1	4132946	4132946	64.46	4132946	4132946	4132946.0	1	1	0.0
293	bc2166_lorbin	bin_40	bacteria_odb10	7.3	7.3	0.0	3.2	89.5	124	47485	47485	0.000%	18	18.17	0.0	Neural Network (Specific Model)	11	0.843	47485	267.741935483871	794343	0.73	837	None	834	794	18	kingdom	1.0	0.95	0.0	0.0	0.0	0.83	0.79	True	18	18	18	18	16	6	794343	794343	794343	794343	750437	362037	18	94605	794343	72.67	47485	31098	50094.6	7	15	0.0
294	bc2166_lorbin	bin_43	bacteria_odb10	9.7	9.7	0.0	1.6	88.7	124	29071	29071	0.000%	11	6.23	0.0	Neural Network (Specific Model)	11	0.884	29071	310.96774193548384	260880	0.73	248	None	252	246	11	family	0.89	0.87	0.24	0.03	0.07	0.85	0.74	True	11	11	11	11	4	0	260880	260880	260880	260880	138542	0	11	39732	260880	72.66	29071	15473	27152.0	4	10	0.0
295	bc2166_lorbin	bin_47	bacteria_odb10	7.3	6.5	0.8	1.6	91.1	124	48990	48990	0.000%	23	18.95	3.12	Neural Network (Specific Model)	11	0.871	48990	301.7589696412144	1125830	0.65	1087	None	1100	1039	23	family	0.95	0.9	0.08	0.02	0.05	0.9	0.81	True	23	23	23	23	18	6	1125830	1125830	1125830	1125830	1022884	555763	23	204803	1125830	65.09	48990	25483	79553.2	7	18	0.0
296	bc2166_lorbin	bin_48	bacteria_odb10	4.8	4.8	0.0	1.6	93.6	124	139589	139589	0.000%	1	5.03	0.01	Neural Network (Specific Model)	11	0.895	139589	307.5808823529412	139589	0.65	136	None	135	133	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.92	0.91	True	1	1	1	1	1	1	139589	139589	139589	139589	139589	139589	1	139589	139589	65.28	139589	139589	139589.0	1	1	0.0
297	bc2166_lorbin	bin_5	bacteria_odb10	93.5	92.7	0.8	2.4	4.1	124	448836	448836	0.000%	16	87.07	0.26	Neural Network (Specific Model)	11	0.89	448836	293.334944417593	4077205	0.54	4138	None	4057	3940	16	class	0.98	0.95	0.14	0.02	0.04	0.91	0.87	True	16	16	16	16	16	14	4077205	4077205	4077205	4077205	4077205	4002431	16	1137532	4077205	54.37	448836	114618	538924.2	3	10	0.0
298	bc2166_lorbin	bin_51	bacteria_odb10	1.6	1.6	0.0	0.0	98.4	124	55028	55028	0.000%	2	4.39	0.0	Neural Network (Specific Model)	11	0.8	55028	241.91743119266056	98378	0.71	109	None	109	102	2	order	0.9	0.84	0.05	0.08	0.17	0.83	0.7	True	2	2	2	2	2	1	98378	98378	98378	98378	98378	55028	2	55028	98378	71.14	55028	43350	49882.1	1	2	0.0
299	bc2166_lorbin	bin_52	bacteria_odb10	8.9	8.9	0.0	0.0	91.1	124	38654	38654	0.000%	22	11.58	1.11	Neural Network (Specific Model)	11	0.854	38654	290.91509433962267	754707	0.72	742	None	758	721	22	family	0.88	0.84	0.2	0.06	0.13	0.83	0.69	True	22	22	22	22	17	2	754707	754707	754707	754707	645472	101541	22	51435	754707	72.25	38654	22525	36961.4	9	19	0.0
